exchangeId,rank,baseSymbol,baseId,quoteSymbol,quoteId,priceQuote,priceUsd,volumeUsd24Hr,percentExchangeVolume,tradesCount24Hr,updated
bibox,20,BTC,bitcoin,USDT,tether,100769.1000000000000000,100779.3250845312318832,4600913.9016272089996243,1.6983323133357279,,1733989847391
bibox,21,QTUM,qtum,USDT,tether,4.2930000000000000,4.2934356125825534,4204503.8049371118015959,1.5520057158518610,,1733989933201
bibox,22,SAND,the-sandbox,USDT,tether,0.7556120000000000,0.7556886722792286,3536425.8477224928794016,1.3053985402288549,,1733940800923
bibox,23,ETC,ethereum-classic,USDT,tether,34.5160000000000000,34.5195023535754512,3472178.4013885224473907,1.2816829227469249,,1733989875185
bibox,24,GNO,gnosis-gno,USDT,tether,277.8594000000000000,277.8875945145168248,3338139.6794582182391967,1.2322052977446515,,1733970375014
bibox,25,SLP,small-love-potion,USDT,tether,0.0053830000000000,0.0053835462153580,3251759.1697766877816433,1.2003197171901733,,1733988428584
bibox,26,1INCH,1inch,USDT,tether,0.4842090000000000,0.4842581328984360,2940825.7472236121699974,1.0855450680424903,,1733954125684
bibox,27,MKR,maker,USDT,tether,2018.1100000000000000,2018.3147785019745574,2873360.7153682758158591,1.0606417453396640,,1733989915521
bibox,28,BAL,balancer,USDT,tether,3.8020000000000000,3.8023857905983853,2763172.8637203130174252,1.0199681763505563,,1733988374472
bibox,29,YGG,yield-guild-games,USDT,tether,0.7236570000000000,0.7237304297914402,2387013.3269235675802879,0.8811166546810523,,1733983281539
bibox,30,XRP,xrp,ETH,ethereum,0.0006216300000000,2.4319216278154772,2133974.4927727400848127,0.7877125967578727,,1733989349950
bibox,31,WIN,wink,USDT,tether,0.0001377700000000,0.0001377839795820,2123411.7742726113190566,0.7838135874460285,,1733944915535
bibox,32,UMA,uma,ETH,ethereum,0.0010238200000000,4.0053568859129093,2064990.0059327301664025,0.7622483986389214,,1733988376996
bibox,33,FTM,fantom,USDT,tether,1.3135220000000000,1.3136552836502820,1976147.7880185552876942,0.7294541293484889,,1733989347424
bibox,34,ALICE,myneighboralice,USDT,tether,1.6318000000000000,1.6319655794577709,1943266.9293143555227832,0.7173168396661458,,1733973472035
bibox,35,UNI,uniswap,USDT,tether,18.5280000000000000,18.5298800442416839,1856722.0087295716420216,0.6853705702234097,,1733988419734
bibox,36,AXS,axie-infinity,USDT,tether,8.2426000000000000,8.2434363802173199,1841917.5844337554187433,0.6799058228494098,,1733973925922
bibox,37,AVAX,avalanche,USDT,tether,48.2537000000000000,48.2585963239866656,1822273.8853358455203413,0.6726547571601289,,1733955348903
bibox,38,XRP,xrp,USDT,tether,2.4353500000000000,2.4355971160267695,1817289.2227847503343468,0.6708147719609698,,1733989351196
bibox,39,BCH,bitcoin-cash,USDT,tether,556.5700000000000000,556.6264754006689325,1814925.1531619131080352,0.6699421245006424,,1733989882746
bibox,40,DOGE,dogecoin,USDT,tether,0.4171920000000000,0.4172343326542140,1810189.4430641525353941,0.6681940349563516,,1733988313791
bibox,41,LTC,litecoin,ETH,ethereum,0.0311867500000000,122.0078371801141073,1748383.0678822744442644,0.6453794884584458,,1733989892822
bibox,42,SXP,swipe,USDT,tether,0.3676020000000000,0.3676393007352834,1669021.9809887103714803,0.6160849828070542,,1733927885474
bibox,43,XRP,xrp,BTC,bitcoin,0.0000242100000000,2.4346132863953378,1640250.5921500505316796,0.6054646190252062,,1733989348702
bibox,44,TRB,tellor,USDT,tether,80.2180000000000000,80.2261397554500969,1562162.3263104655392882,0.5766399489698039,,1733988387031
bibox,45,TLM,alien-worlds,USDT,tether,0.0192960000000000,0.0192979579735367,1540210.3833015130037210,0.5685368427283628,,1733973930941
bibox,46,BSV,bitcoin-sv,ETH,ethereum,0.0174523000000000,68.2763473853000212,1505297.8617658760595299,0.5556496066853168,,1733988369468
bibox,47,PHA,phala-network,USDT,tether,0.1801080000000000,0.1801262756373209,1495422.2412441203012449,0.5520042253969585,,1733988414650
bibox,48,LINK,chainlink,ETH,ethereum,0.0074496100000000,29.1441334520381205,1488052.6136097823181876,0.5492838796099571,,1733988336618
bibox,49,XEC,ecash,USDT,tether,0.0000461100000000,0.0000461146788018,1470501.8465065233766664,0.5428053765271777,,1733973924665
bibox,50,YFI,yearn-finance,USDT,tether,11743.7400000000000000,11744.9316424202737656,1399094.2873337611678076,0.5164467513165116,,1733988400925
bibox,51,ZEN,horizen,USDT,tether,16.1485000000000000,16.1501385953387755,1355570.1728659011055110,0.5003807236553665,,1733988851604
bibox,52,BSV,bitcoin-sv,USDT,tether,68.6300000000000000,68.6369639160355550,1323892.9798973865794368,0.4886877423119919,,1733988366943
bibox,53,OMG,omg,USDT,tether,0.5060000000000000,0.5060513440407109,1294306.5702042879416201,0.4777665304198051,,1733988330169
bibox,54,TKO,tokocrypto,USDT,tether,0.5579540000000000,0.5580106158357526,1284406.5039458896250813,0.4741121254928065,,1733983279012
bibox,55,AAVE,aave,ETH,ethereum,0.0904238800000000,353.7535019915244913,1280789.9888371076113024,0.4727771636564768,,1733988439797
bibox,56,BAT,basic-attention-token,USDT,tether,0.3053000000000000,0.3053309789241681,1183723.4346075599732188,0.4369470505274542,,1733988334076
bibox,57,ALGO,algorand,ETH,ethereum,0.0001187400000000,0.4645309494181583,1057564.4812639466539754,0.3903780793053899,,1733988325119
bibox,58,ETC,ethereum-classic,ETH,ethereum,0.0088355600000000,34.5662041051128765,1050154.9862189520846818,0.3876430172873929,,1733989873923
bibox,59,ZIL,zilliqa,USDT,tether,0.0281000000000000,0.0281028513192569,1038059.2061794074964308,0.3831781099808479,,1733940811060
bibox,60,KSM,kusama,USDT,tether,39.9821640000000000,39.9862210076208042,949641.2477860842950822,0.3505404473274680,,1733988353050
bibox,61,XEM,nem,USDT,tether,0.0314000000000000,0.0314031861716963,946737.7658571976491183,0.3494686869584529,,1733927896479
bibox,62,UMA,uma,USDT,tether,3.9047790000000000,3.9051752196283462,915305.1304139658166403,0.3378659789730541,,1733988375732
bibox,63,TRX,tron,USDT,tether,0.2930330000000000,0.2930627341863274,913902.2365945794177431,0.3373481297029775,,1733989924371
bibox,64,LRC,loopring,USDT,tether,0.2812510000000000,0.2812795386616482,910098.0611513655258083,0.3359438969311963,,1733988413412
bibox,65,JST,just,USDT,tether,0.0442110000000000,0.0442154861094543,893751.4962085889465660,0.3299099001975170,,1733944914285
bibox,66,AKRO,akropolis,USDT,tether,0.0048130000000000,0.0048134883772094,871464.9540190994809796,0.3216832835812957,,1733988405919
bibox,67,BAT,basic-attention-token,ETH,ethereum,0.0000774200000000,0.3028801255175494,839555.5068570240745302,0.3099045704006675,,1733988332829
bibox,68,TRX,tron,ETH,ethereum,0.0000750100000000,0.2934517981796872,804497.1544539995412147,0.2969635039057457,,1733989923096
bibox,69,BCH,bitcoin-cash,BTC,bitcoin,0.0055311700000000,556.2271776667203927,791256.0767906296274362,0.2920758336428582,,1733989880230
bibox,70,AAVE,aave,BTC,bitcoin,0.0035179900000000,353.7771662703814336,773235.9644316225975079,0.2854240814554464,,1733988441068
bibox,71,MXC,mxc,USDT,tether,0.0071370000000000,0.0071377241945031,766946.0839114498918346,0.2831023020083995,,1733988310019
bibox,72,XCH,xch,USDT,tether,27.5100000000000000,27.5127914516995209,722750.4032448086218876,0.2667883795593231,,1733978413213
bibox,73,BAT,basic-attention-token,BTC,bitcoin,0.0000030400000000,0.3057093924263456,704176.7958157355694575,0.2599323161018324,,1733988331476
bibox,74,ONG,ontology-gas,USDT,tether,0.4050750000000000,0.4051161031369387,702020.4852113798875154,0.2591363585909408,,1733989346182
bibox,75,ONG,ontology-gas,ETH,ethereum,0.0001032100000000,0.4037749645397349,700559.5768936731338552,0.2585970944673707,,1733989344923
bibox,76,DOGE,dogecoin,ETH,ethereum,0.0001060900000000,0.4150420113169312,690499.1008629525190340,0.2548834775869354,,1733988312538
bibox,77,COMP,compound,ETH,ethereum,0.0281128900000000,109.9823773167277157,645803.1017537925057198,0.2383848729212266,,1733988365695
bibox,78,SNX,synthetix-network-token,USDT,tether,3.2816000000000000,3.2819329853833932,585089.1175862778285061,0.2159735599978145,,1733988395860
bibox,79,NXM,nxm,USDT,tether,76.8905340000000000,76.8983361160236775,553262.2044461853861617,0.2042253125462742,,1733988389558
bibox,80,ETC,ethereum-classic,BTC,bitcoin,0.0003432700000000,34.5200207691419915,546478.1536352960427953,0.2017211203458137,,1733989872651
bibox,81,MKR,maker,ETH,ethereum,0.5149412300000000,2014.5371270545244366,538486.5798765252037260,0.1987711959961913,,1733989914268
bibox,82,KSM,kusama,BTC,bitcoin,0.0003959900000000,39.8216652325357218,532267.4598675066721256,0.1964755363299469,,1733988354339
bibox,83,MBOX,mobox,USDT,tether,0.2903360000000000,0.2903654605205610,449981.4220644135136922,0.1661013454788785,,1733987630192
bibox,84,ONT,ontology,USDT,tether,0.2990000000000000,0.2990303396604201,442872.4073475868953875,0.1634771995661946,,1733989952089
bibox,85,OMG,omg,BTC,bitcoin,0.0000050000000000,0.5028115007012263,442410.9946946932721534,0.1633068786180208,,1733988328891
bibox,86,ONG,ontology-gas,BTC,bitcoin,0.0000040300000000,0.4052660695651884,440889.9121705146164375,0.1627454024293120,,1733989343654
bibox,87,BSV,bitcoin-sv,BTC,bitcoin,0.0006805600000000,68.4386789834453163,424808.9751553951367593,0.1568094567573369,,1733988368196
bibox,88,QTUM,qtum,BTC,bitcoin,0.0000428000000000,4.3040664460024973,424314.8118475837993058,0.1566270465815186,,1733989930659
bibox,89,LTC,litecoin,BTC,bitcoin,0.0012127700000000,121.9589407410852479,421979.1301617742203550,0.1557648779416590,,1733989891537
bibox,90,UQC,uquid-coin,ETH,ethereum,0.0021000000000000,8.2155549417056803,376889.1835078143229193,0.1391208556786210,,1733988404671
bibox,91,XRP,xrp,USDC,usd-coin,2.4360700000000000,2.4340770034875298,369870.4631541880061982,0.1365300400646590,,1733988307518
bibox,92,KSM,kusama,ETH,ethereum,0.0101982400000000,39.8972385850954939,347135.3679859964366872,0.1281378493833148,,1733988355603
bibox,93,QTUM,qtum,ETH,ethereum,0.0010965600000000,4.2899280604175147,344274.3062934026977047,0.1270817475681384,,1733989931926
bibox,94,PHA,phala-network,BTC,bitcoin,0.0000017800000000,0.1790008942496366,343714.1231737966292930,0.1268749675427448,,1733988415913
bibox,95,ONT,ontology,BTC,bitcoin,0.0000030000000000,0.3016869004207358,303763.8132937891446976,0.1121281360115144,,1733989950786
bibox,96,FIS,stafi,USDT,tether,0.4331000000000000,0.4331439468459128,252126.1374628824426519,0.0930671547968544,,1733988418463
bibox,97,POND,marlin,USDT,tether,0.0206690000000000,0.0206710972924456,236418.5593563244523258,0.0872690268524959,,1733954123170
bibox,98,PHA,phala-network,ETH,ethereum,0.0000466600000000,0.1825418064666605,229931.6297816645629013,0.0848745108179573,,1733988417170
bibox,99,NEST,nest-protocol,USDT,tether,0.0012350000000000,0.0012351253159887,218013.6418230855523850,0.0804752317849716,,1733988360599
alterdice,1,BTC,bitcoin,USDT,tether,100493.7900000000000000,100509.5443019289525510,39625821.3238190705266651,100.0000000000000000,7,1733990072049
bibox,1,ETH,ethereum,USDT,tether,3909.1300000000000000,3909.7428300494938671,28804967.3535300822689490,10.6342705429231794,,1733989862595
bibox,2,LINK,chainlink,USDT,tether,29.2330000000000000,29.2375828255486142,16764474.7263006621394634,6.1891394481178293,,1733988337873
bibox,3,ATOM,cosmos,USDT,tether,9.1184000000000000,9.1198294816297501,9980892.7738649935266944,3.6847642531412139,,1733988316307
bibox,4,XLM,stellar,USDT,tether,0.4281160000000000,0.4281831152787114,9732423.9276814016489106,3.5930340699622191,,1733927882151
bibox,5,AAVE,aave,USDT,tether,354.6300000000000000,354.6855949585846493,9042864.9149767429565021,3.3384614121836752,,1733988442323
bibox,6,FIL,filecoin,USDT,tether,6.9768000000000000,6.9778937453319047,8397857.7223920511356228,3.1003364768594084,,1733988431090
bibox,7,COMP,compound,USDT,tether,110.7500000000000000,110.7673621567922903,8380549.0940152040478814,3.0939464457711159,,1733988364422
bibox,8,DAI,multi-collateral-dai,USDT,tether,1.0005000000000000,1.0006568472945434,8195992.8246864459684271,3.0258116246360352,,1733989916768
bibox,9,ICP,internet-computer,USDT,tether,13.5100000000000000,13.5121179479752943,8177495.7306392948074506,3.0189828336174197,,1733978415729
bibox,10,ALGO,algorand,USDT,tether,0.4673000000000000,0.4673732581116843,7730072.8445764591650513,2.8538024340324646,,1733988326381
bibox,11,SUSHI,sushiswap,USDT,tether,2.4437000000000000,2.4440830961855830,7146575.3066054965179963,2.6383857455232735,,1733988407181
bibox,12,NEO,neo,USDT,tether,19.4000000000000000,19.4030413168557150,6036414.6891210164347398,2.2285346178502610,,1733989935730
bibox,13,BNB,binance-coin,USDT,tether,702.8400000000000000,702.9501834607665311,5682107.6599804801164445,2.0977309006685409,,1733940803481
bibox,14,LPT,livepeer,USDT,tether,16.6575210000000000,16.6601323814119446,5668844.1292974656668204,2.0928342461468946,,1733927880471
bibox,15,MANA,decentraland,USDT,tether,0.6640380000000000,0.6641421005135173,5552526.7224916657529245,2.0498919731131242,,1733989911725
bibox,16,DOT,polkadot,USDT,tether,9.4994000000000000,9.5008892105844937,5417938.5741239429051883,2.0002044742853205,,1733988378292
bibox,17,LTC,litecoin,USDT,tether,121.7700000000000000,121.7890897501814645,4872070.2691573462586666,1.7986798148549988,,1733989894085
bibox,18,CHZ,chiliz,USDT,tether,0.1143860000000000,0.1144039321685494,4662742.6821137852224623,1.7213998733297145,,1733944919334
bibox,19,MASK,mask-network,USDT,tether,3.5493520000000000,3.5499084280445601,4601956.3745950447986380,1.6989586731184463,,1733927894816
bibox,20,BTC,bitcoin,USDT,tether,100769.1000000000000000,100784.8974619775889884,4601168.2993306720242230,1.6986677300506529,,1733990032666
bibox,21,QTUM,qtum,USDT,tether,4.2930000000000000,4.2936730089310095,4204736.2839912838994436,1.5523122334012641,,1733989933201
bibox,22,SAND,the-sandbox,USDT,tether,0.7556120000000000,0.7557304564696897,3536621.3868334963909273,1.3056563534298364,,1733940800923
bibox,23,ETC,ethereum-classic,USDT,tether,34.5160000000000000,34.5214110357006112,3472370.3880742578082870,1.2819360521681504,,1733989875185
bibox,24,GNO,gnosis-gno,USDT,tether,277.8594000000000000,277.9029597152958168,3338324.2547592236818761,1.2324486554490520,,1733970375014
bibox,25,SLP,small-love-potion,USDT,tether,0.0053830000000000,0.0053838438870430,3251938.9688519787689851,1.2005567775659538,,1733988428584
bibox,26,1INCH,1inch,USDT,tether,0.4842090000000000,0.4842849089171850,2940988.3538996714688202,1.0857594606897753,,1733954125684
bibox,27,MKR,maker,USDT,tether,2018.1100000000000000,2018.4263769051385009,2873519.5917095505434402,1.0608512196381512,,1733989915521
bibox,28,BAL,balancer,USDT,tether,3.8020000000000000,3.8025960353961561,2763325.6474597681690630,1.0201696177129759,,1733988374472
bibox,29,YGG,yield-guild-games,USDT,tether,0.7236570000000000,0.7237704469191678,2387145.3117251719360399,0.8812906731881832,,1733983281539
bibox,30,WIN,wink,USDT,tether,0.0001377700000000,0.0001377915980527,2123529.1837895966833942,0.7839683888217960,,1733944915535
bibox,31,XRP,xrp,ETH,ethereum,0.0006193400000000,2.4226624721396592,2121247.6893792059267015,0.7831261025416385,,1733989963320
bibox,32,UMA,uma,ETH,ethereum,0.0010238200000000,4.0048604841057027,2064734.0824782150628211,0.7622623057608414,,1733988376996
bibox,33,FTM,fantom,USDT,tether,1.3066300000000000,1.3068348389609888,1964481.8795802382655109,0.7252510140951884,,1733989960833
bibox,34,ALICE,myneighboralice,USDT,tether,1.6318000000000000,1.6320558155074823,1943374.3781070526376233,0.7174585080875919,,1733973472035
bibox,35,UNI,uniswap,USDT,tether,18.5280000000000000,18.5309046143661179,1856824.6722058047012849,0.6855059293303204,,1733988419734
bibox,36,AXS,axie-infinity,USDT,tether,8.2426000000000000,8.2438921834182946,1842019.4293309795085380,0.6800401026813177,,1733973925922
bibox,37,AVAX,avalanche,USDT,tether,48.2537000000000000,48.2612646799567326,1822374.6440767004897396,0.6727876049232867,,1733955348903
bibox,38,BCH,bitcoin-cash,USDT,tether,556.5700000000000000,556.6572528722879008,1815025.5055703244835513,0.6700744365251063,,1733989882746
bibox,39,DOGE,dogecoin,USDT,tether,0.4171920000000000,0.4172574027351376,1810289.5336215928003969,0.6683260017371622,,1733988313791
bibox,40,XRP,xrp,USDT,tether,2.4213600000000000,2.4217395939681316,1805055.5213229492472115,0.6663936995017305,,1733989964569
bibox,41,LTC,litecoin,ETH,ethereum,0.0311867500000000,121.9927162027343900,1748166.3829427528905311,0.6453912633224490,,1733989892822
bibox,42,SXP,swipe,USDT,tether,0.3676020000000000,0.3676596285648863,1669114.2659929663017708,0.6162066581702474,,1733927885474
bibox,43,XRP,xrp,BTC,bitcoin,0.0000240800000000,2.4212002149950940,1627220.0622113110307582,0.6007400793775490,,1733989962075
bibox,44,TRB,tellor,USDT,tether,80.2180000000000000,80.2305756884294713,1562248.7027384420084808,0.5767538340297885,,1733988387031
bibox,45,TLM,alien-worlds,USDT,tether,0.0192960000000000,0.0192990250128891,1540295.5459437052934618,0.5686491274435534,,1733973930941
bibox,46,BSV,bitcoin-sv,ETH,ethereum,0.0174523000000000,68.2678855919575267,1505111.3034640196235206,0.5556597444394121,,1733988369468
bibox,47,PHA,phala-network,USDT,tether,0.1801080000000000,0.1801362353348582,1495504.9274216959097903,0.5521132449583562,,1733988414650
bibox,48,LINK,chainlink,ETH,ethereum,0.0074496100000000,29.1405214891276629,1487868.1925887211392111,0.5492939012221979,,1733988336618
bibox,49,XEC,ecash,USDT,tether,0.0000461100000000,0.0000461172286144,1470583.1547641191319620,0.5429125793371394,,1733973924665
bibox,50,YFI,yearn-finance,USDT,tether,11743.7400000000000000,11745.5810533201615466,1399171.6472629482941160,0.5165487483587866,,1733988400925
bibox,51,ZEN,horizen,USDT,tether,16.1485000000000000,16.1510315827445625,1355645.1262221762785213,0.5004795476942324,,1733988851604
bibox,52,BSV,bitcoin-sv,USDT,tether,68.6300000000000000,68.6407590502993669,1323966.1817309609048887,0.4887842570140107,,1733988366943
bibox,53,OMG,omg,USDT,tether,0.5060000000000000,0.5060793250685047,1294378.1361205552775879,0.4778608882076633,,1733988330169
