id,rank,symbol,name,supply,maxSupply,marketCapUsd,volumeUsd24Hr,priceUsd,changePercent24Hr,vwap24Hr,explorer
usd-coin,8,USDC,USDC,41524397137.7439350000000000,,41545178070.3781245331249172,4873164035.6821397345136115,1.0005004511580326,0.0165177401780273,0.9996759937934388,https://etherscan.io/token/0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
cardano,9,ADA,Cardano,35112728715.2777900000000000,45000000000.0000000000000000,39858177670.9530869307044269,1069250366.0845831837035071,1.1351489653269391,5.4107567450618470,1.1209100134075934,https://cardanoexplorer.com/
steth,10,STETH,Lido Staked ETH,9845424.6406729900000000,,38770575989.6916535452255886,289381.0495034761803818,3937.9282666513272099,6.3716653564229386,3882.2219969604771848,https://etherscan.io/token/0xae7ab96520de3a18e5e111b5eaab095312d7fe84
tron,11,TRX,TRON,86251157850.6098000000000000,,25892630945.2532182933397846,953190338.2104199960772392,0.3002003867600272,7.7354024402712488,0.2907274358424998,https://tronscan.org/#/
avalanche,12,AVAX,Avalanche,409685282.5114234700000000,715748719.0000000000000000,21313048265.9738360383166772,439792752.4602433538399767,52.0229775776227771,10.4754999517828979,49.4282003795894377,https://avascan.info/
chainlink,13,LINK,Chainlink,626849970.4527867000000000,,17511308346.7315989330447933,1283561861.1269289357559009,27.9354058740448192,18.6871448776398822,26.8558941174627385,https://etherscan.io/token/0x514910771af9ca656af840dff83e8264ecf986ca
shiba-inu,14,SHIB,Shiba Inu,589255623215219.5000000000000000,,16924269914.1728587973300316,511108132.1783378610772483,0.0000287214398088,2.0116568096884342,0.0000289834006360,https://etherscan.io/token/0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce
polkadot,15,DOT,Polkadot,1522267060.0000000000000000,,13997309535.5420508420040780,427874706.5574404134035998,9.1950419892433663,1.3978879947481329,9.2055070541909319,https://polkascan.io/polkadot
wrapped-bitcoin,16,WBTC,Wrapped Bitcoin,136236.2332860400000000,,13735404637.4812640480056430,80763012.1832396354871974,100820.4961791814173320,2.2608796441966500,100460.1309789336646396,https://etherscan.io/token/0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
stellar,17,XLM,Stellar,30171794530.9383700000000000,50001806812.0000000000000000,13075235838.3851489933896495,411998498.3915705291810491,0.4333595678234422,1.4243271429178257,0.4367795833287405,https://dashboard.stellar.org/
uniswap,18,UNI,Uniswap,600483073.7100000000000000,,11052256128.6126970737298705,498704879.1522283089814109,18.4056081053673853,10.9029696740570570,17.8400800482479342,https://etherscan.io/token/0x1f9840a85d5af5bf1d1762f925bdaddc4201f984
bitcoin-cash,19,BCH,Bitcoin Cash,19800862.5000000000000000,21000000.0000000000000000,10868567152.2496188613327763,184208899.8622685703156159,548.8936228030278409,2.0699473489674996,550.0595278953467528,https://blockchair.com/bitcoin-cash/blocks
litecoin,20,LTC,Litecoin,75297162.0541093600000000,84000000.0000000000000000,9140899942.9653027759106137,589143722.6349463399188131,121.3976688310849300,6.2119885463530673,119.1620575058249119,http://explorer.litecoin.net/chain/Litecoin
unus-sed-leo,21,LEO,UNUS SED LEO,924538275.9000000000000000,,8870137721.8318039159036130,235748.6817200912916053,9.5941270935452505,2.7898749416182005,9.6120797396429879,https://eospark.com/account/bitfinexleo1
near-protocol,22,NEAR,NEAR Protocol,1217906155.0000000000000000,,8554165516.3273315043415815,165902488.7010235031938137,7.0236655601164373,3.8507149420978354,6.9846302931597319,https://explorer.nearprotocol.com/
internet-computer,23,ICP,Internet Computer,475589534.9167673600000000,,6403981437.1166498560657449,101525995.3917454569501815,13.4653539805862356,6.8129487059800366,13.1976927448946547,https://www.dfinityexplorer.org/#/
aave,24,AAVE,Aave,15011812.8159481900000000,,5625298712.0160325659432684,750126538.2833257134409858,374.7248104532618533,30.6473789069668443,335.2685848516212014,https://etherscan.io/token/0x80fB784B7eD66730e8b1DBd9820aFD29931aab03
sp8de,25,SPX,Sp8de,7783756906.1800000000000000,,5588123537.3138307232719012,18523099.8745976849922688,0.7179211278909646,-4.8219096460511824,0.7523117944418789,https://etherscan.io/token/0x05aaaa829afa407d83315cded1d45eb16025910c
multi-collateral-dai,26,DAI,Multi Collateral DAI,5365382702.6648720000000000,,5367611632.3200493009042307,22856840.9658166952035674,1.0004154278974490,0.0781256509157125,1.0006907780475401,https://etherscan.io/token/0x89d24a6b4ccb1b6faa2625fe562bdd9a23260359
ethereum-classic,27,ETC,Ethereum Classic,149914218.4013121000000000,210700000.0000000000000000,5195360941.8946543458585914,246079557.4641281662471329,34.6555583406168950,5.1617485952091855,34.0803987927344373,http://gastracker.io/
vechain,28,VET,VeChain,80985041177.0000000000000000,86712634466.0000000000000000,4950446259.1340504065402026,114442983.3847630988476012,0.0611279093914938,5.7629138137189270,0.0603396138767200,https://explore.veforge.com/
crypto-com-coin,29,CRO,Crypto.com Coin,25263013692.0000000000000000,30263013692.0000000000000000,4745341146.6986467185686436,33899570.4560264359238153,0.1878374925712583,3.9222881591237207,0.1896536750670404,https://etherscan.io/token/0xa0b73e1ff0b80914ab6fe0444e65848c4c34450b
fetch,30,FET,Artificial Superintelligence Alliance,2520000000.0000000000000000,2630547141.0000000000000000,4623415585.9406292960000000,152510259.9128466436014408,1.8346887245796148,3.0312492208279725,1.8382782575481005,https://etherscan.io/token/0x1d287cc25dad7ccaf76a26bc660c5f7c8e2a05bd
hedera-hashgraph,31,HBAR,Hedera Hashgraph,14832756028.0000000000000000,50000000000.0000000000000000,4363996735.1552104118789536,352266799.7400118975031170,0.2942134777189912,-0.4444383225738302,0.3006173570785844,https://hash-hash.info/
filecoin,32,FIL,Filecoin,610826039.0000000000000000,,4182431398.7239371000770602,246102158.8327091587943192,6.8471727327982118,5.8325566166701563,6.7950888506915593,https://protocol.ai
algorand,33,ALGO,Algorand,8312521382.4897460000000000,10000000000.0000000000000000,3706127238.6291138003805951,171924125.5266739568486431,0.4458487464989911,-0.5090270318019153,0.4554225288813255,https://algoexplorer.io/
monero,34,XMR,Monero,18446744.0737095500000000,,3644298888.6675065972549908,91816323.0490923258072043,197.5578386139910227,3.4080541819498108,199.8432991399633907,http://moneroblocks.info/
stacks,35,STX,Stacks,1504440070.8255600000000000,1818000000.0000000000000000,3593456682.3033631192917799,52964059.3030774686703941,2.3885675155750520,4.4402812830284447,2.3971775544678688,https://explorer.xinfin.network/
fantom,36,FTM,Fantom,2803634835.5265927000000000,3175000000.0000000000000000,3527419852.3392694855128802,177839392.5039641765745130,1.2581595176522808,3.7913617282544203,1.2680571314578962,https://etherscan.io/token/0x4e15361fd6b4bb609fa63c81a2be19d873717870
okb,37,OKB,OKB,60000000.0000000000000000,,3370162626.6028054980000000,108512.1095886671248870,56.1693771100467583,3.8105524418711258,55.6222262491798700,https://etherscan.io/token/0x75231f58b43240c9718dd58b4967c5114342a86c
the-graph,38,GRT,The Graph,9548531509.1654740000000000,,2777699749.0641747437961124,69557317.2260161113988244,0.2909033442889001,4.1609853601648347,0.2882605977581473,https://etherscan.io/token/0xc944e90c64b2c07662a292be6244bdf05cda44a7
theta,39,THETA,THETA,1000000000.0000000000000000,1000000000.0000000000000000,2737139989.4186342000000000,53227010.3217451765619079,2.7371399894186342,6.4880415846234600,2.6954836078782751,https://explorer.thetatoken.org/
cosmos,40,ATOM,Cosmos,248453201.0000000000000000,,2225709648.4378995963307578,167089418.6169032090814166,8.9582651359677978,5.7169451824004760,8.8318348068779268,https://www.mintscan.io/
thorchain,41,RUNE,THORChain,340775972.0000000000000000,,2206203316.6433101124802556,101067501.7690733712887409,6.4740577326951623,2.3814808341380289,6.4424922185439726,https://explorer.binance.org/asset/RUNE-B1A
injective-protocol,42,INJ,Injective,73005554.3300000000000000,100000000.0000000000000000,2176088841.5113423230211360,58738221.3305721990103824,29.8071682556504783,5.2989938021814664,29.5045086825992790,https://etherscan.io/token/0xe28b3b32b6c345a34ff64674606124dd5aceca30
mantra-dao,43,OM,MANTRA DAO,500205033.1781248500000000,888888888.0000000000000000,2082604779.0730422036422049,110838347.1897596954591255,4.1635022459508499,-2.5194797715206321,4.3130683283697092,https://etherscan.io/token/0x3593d125a4f7849a1b059e64f4517a86dd60c95d
lido-dao,44,LDO,Lido DAO,896366955.0711010000000000,,1990043638.7813094564555575,24363154.3629687425390332,2.2201216003366128,18.1555760142596983,2.0520614416631965,https://etherscan.io/token/0x5a98fcbea516cf06857215779fd812ca3bef1b32
the-sandbox,45,SAND,The Sandbox,2430232126.2233224000000000,,1916480831.3049288351143328,203499999.2499728368044689,0.7885999080603121,5.3042313629709940,0.7886794244287073,https://etherscan.io/token/0x3845badAde8e6dFF049820680d1F14bD3903a5d0
gala,46,GALA,Gala,36522042857.2631600000000000,,1891617613.2776869603976528,127456354.2571269592121588,0.0517938610572957,1.2661801422339819,0.0522299640930352,https://ethplorer.io/es/address/0x15d4c048f83bd7e37d49ea4c83a07267ec4203da#chart=candlestick
maker,47,MKR,Maker,888317.8654547100000000,1005577.0000000000000000,1847385791.7154669400722613,109089389.1947636168075206,2079.6449824521221017,11.5139514911554929,1958.3072528446232887,https://etherscan.io/token/Maker
quant,48,QNT,Quant,12072738.0000000000000000,14881364.0000000000000000,1709291749.4759534322622560,22808615.1143000470149731,141.5827751315363120,-1.6004171847101624,144.2674559372422747,https://etherscan.io/token/0x4a220e6096b25eadb88358cb44068a3248254675
eos,49,EOS,EOS,1533161959.7079000000000000,,1702747579.3939467674731129,156291487.0730572476531076,1.1106116797460566,3.6599087139075836,1.1096647337379079,https://bloks.io/
kucoin-token,50,KCS,KuCoin Token,120225681.1460797300000000,200000000.0000000000000000,1626214349.3241586041198137,1889611.6002461436562915,13.5263475641966495,3.6289074473591323,13.2961593841449345,https://etherscan.io/token/0xf34960d9d60be18cc1d5afc1a6f012a723a28811
raydium,51,RAY,Raydium,290912824.2632580000000000,,1613747044.4203001742888349,103817638.0419839530185588,5.5471842759326400,-0.4634103323832721,5.5184428252811828,https://explorer.solana.com/address/4k3Dyjzvzp8eMZWUXbBCjEvwSkkk59S5iCNLY3QrkX6R
flow,52,FLOW,Flow,1550566851.9342105000000000,,1544583900.6288456639860279,28026061.1792347057289189,0.9961414425325154,5.7976802017290315,0.9958325285506015,https://flowscan.org/
arweave,53,AR,Arweave,65652466.0000000000000000,66000000.0000000000000000,1532279685.3415568454059980,68948283.3378395917166157,23.3392556090971030,1.2372488698785918,23.6839615475820593,https://viewblock.io/arweave
iota,54,IOTA,IOTA,3554846536.0000000000000000,,1511741093.1841161770090776,61327060.3098375147071831,0.4252619846946091,8.4411358371609245,0.4152659701011226,https://thetangle.org/
tezos,55,XTZ,Tezos,1018088559.7644150000000000,,1509311865.2076999626505741,45646617.1415746549367637,1.4824956539703714,1.6721685279949132,1.4924461949846937,https://tzkt.io/
helium,56,HNT,Helium,174579202.3258144300000000,,1469207419.1268544556007305,9678015.9999460067123169,8.4157070232506600,1.1900521449928573,8.3013946591210940,https://explorer.helium.com/
curve-dao-token,57,CRV,Curve DAO Token,1251212735.0000000000000000,,1372208107.4789129823665890,123270497.8589952501460457,1.0967024783990174,-0.9079222157535235,1.1319948949607046,https://etherscan.io/token/0xD533a949740bb3306d119CC777fa900bA034cd52
bitcoin-sv,58,BSV,Bitcoin SV,19796296.8750000000000000,,1344307005.0619268577351703,16672056.5857853695669779,67.9069935933119743,3.4010603381055209,67.6480306102176252,https://bsvexplorer.io/
neo,59,NEO,Neo,70538831.0000000000000000,100000000.0000000000000000,1340896317.1544783587150912,42239066.4404532787694843,19.0093356828450752,6.2087364013467673,18.7752732274010599,https://neotracker.io
aioz-network,60,AIOZ,AIOZ Network,1142904073.3887324000000000,,1304257686.3715695341313946,9357088.1790708346943619,1.1411786139710051,-0.0806141255851549,1.1560322989811427,https://etherscan.io/token/0x626e8036deb333b408be468f951bdb42433cbf18
decentraland,61,MANA,Decentraland,1942255184.1130493000000000,,1273451864.5798074953835239,64781003.0925242955417963,0.6556563087055640,3.0709391644638753,0.6579495886725772,https://etherscan.io/token/decentraland
polygon,62,MATIC,Polygon,1960825068.0489926000000000,,1257193912.3780046566845284,17223658.2100855669039789,0.6411555690834287,5.5079598259535786,0.6382289036462150,https://etherscan.io/token/0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0
axie-infinity,63,AXS,Axie Infinity,155735719.7161302300000000,,1249613601.7151819517279978,46232713.2273650866730761,8.0239369875641574,2.9230285883008617,8.0369167480094502,https://etherscan.io/token/0xf5d669627376ebd411e34b98f19c868c8aba5ada
elrond-egld,64,EGLD,MultiversX,24184559.1898415400000000,31415926.0000000000000000,1154974675.4154597933170082,22874778.3965779721432193,47.7566974179374042,4.0684351897122798,47.7547387569912329,https://explorer.elrond.com/
gatetoken,65,GT,GateToken,88716264.8361822200000000,,1123264592.1406554292879636,7871833.6747910161131851,12.6613151964276672,4.7106920282780947,12.5401559748708411,
xinfin-network,66,XDC,XinFin Network,12293293518.5500000000000000,,1111727789.7833425019568737,3858241.8725172664429937,0.0904336814301064,-6.4193597896494618,0.0908710959847313,https://etherscan.io/token/0x41ab1b6fcbb2fa9dced81acbdec13ea6315f2bf2
chiliz,67,CHZ,Chiliz,9206791217.0000000000000000,,1091358920.3619974426018295,90653951.3983311039583236,0.1185384673812135,7.9755509813427293,0.1183960384251563,https://etherscan.io/token/0x3506424f91fd33084466f402d5d97f05f8e3b4af
ftx-token,68,FTT,FTX Token,328895103.8132070000000000,,1051595928.7950884485548232,31009579.0575044263336885,3.1973596341292233,-3.1891831553293150,3.2587733945218448,https://etherscan.io/token/0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9
conflux-network,69,CFX,Conflux,4724489649.6800000000000000,,1050354859.5165032445763948,75782458.9561632826290521,0.2223213378375474,9.2995798219005161,0.2177474289420138,http://www.confluxscan.io/
superfarm,70,SUPER,SuperVerse,487976093.4169172600000000,1000000000.0000000000000000,1049505810.4721263459477843,21708026.8973792446311361,2.1507320227990125,5.3676731108842600,2.1502846523805295,https://etherscan.io/token/0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55
compound,71,COMP,Compound,8848483.0166165100000000,,1036234270.8557139741377012,82665098.5988208537810239,117.1086918412767731,17.7372252182879771,109.0748386294086840,https://etherscan.io/token/0xc00e94cb662c3520282e6f5717214004a7f26888
pancakeswap,72,CAKE,PancakeSwap,288571710.8034170000000000,450000000.0000000000000000,1023271245.8084117600539891,53707586.5344846431732550,3.5459859975862025,2.5186560267284676,3.5847824553992176,https://bscscan.com/token/0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82
zcash,73,ZEC,Zcash,16328268.7500000000000000,21000000.0000000000000000,999455748.7137775778153569,117893239.8747708373082437,61.2101481189656177,-0.0738337727058096,63.6417301663050022,https://explorer.zcha.in/
akash-network,74,AKT,Akash Network,248285794.6611410000000000,388539008.0000000000000000,995960537.7222529934991559,5428308.2415508873105126,4.0113472423242502,2.3388731420000296,4.0604530525546229,https://akash.bigdipper.live/
pendle,75,PENDLE,Pendle,164656973.5635560800000000,,994982905.7534681971425578,10261080.5400590376220822,6.0427620174217154,0.1080230178005619,6.1724619276778264,https://etherscan.io/token/0x808507121b80c02388fad14726482e061b8da827
mina,76,MINA,Mina,1192951551.8400393000000000,,978394638.7308952102329670,33991425.8883280629599729,0.8201461637078170,4.2877045666859532,0.8115675913008591,https://minaexplorer.com/
nexo,77,NEXO,Nexo,646145839.5746847000000000,,958025553.5744548827005461,504048.6286703351235855,1.4826769668672015,-0.2680441343321000,1.4972180344590014,https://etherscan.io/token/0xb62132e35a6c13ee1ee0f84dc5d40bad8d815206
ecash,78,XEC,eCash,19796723422584.0000000000000000,21000000000000.0000000000000000,902965318.5974632089955512,10303143.0867536323979648,0.0000456118570393,3.6847842103756257,0.0000455653610303,https://explorer.bitcoinabc.org/
oasis-network,79,ROSE,Oasis,7064132681.0000000000000000,,819563784.3910746205524865,23890509.8143988695235485,0.1160176091532665,2.4245547580232408,0.1169928755685728,https://www.oasisscan.com/
reserve-rights,80,RSR,Reserve Rights,53473336211.0000000000000000,100000000000.0000000000000000,793775613.6945920148416915,63853042.3491574880806300,0.0148443256011265,3.9883174096205058,0.0150257103304826,https://etherscan.io/token/0x8762db106b2c2a0bccb3a80d1ed41273552616e8
amp,81,AMP,Amp,80722602039.9159500000000000,,790185392.8630925779731005,13754818.7727608174843710,0.0097888989315825,0.3589792444885293,0.0099023280061382,
